"","6872-JK-1","6872-JK-2","6872-JK-3","6872-JK-4","6872-JK-51","6872-JK-52-REPREP","6872-JK-53","6872-JK-54","6872-JK-77","11067-JK-10","11067-JK-11","11067-JK-18","11067-JK-19","11067-JK-20","11067-JK-21","11067-JK-22","11067-JK-5","11067-JK-6","11067-JK-7","11067-JK-8","11067-JK-9","12039-JR-1","12039-JR-10","12039-JR-11","12039-JR-12","12039-JR-13","12039-JR-14","12039-JR-15","12039-JR-16","12039-JR-17","12039-JR-18","12039-JR-19","12039-JR-2","12039-JR-3","12039-JR-4","12039-JR-5","12039-JR-6","12039-JR-7","12039-JR-8","12039-JR-9","11391-JR-1","11391-JR-10","11391-JR-11","11391-JR-12","11391-JR-13","11391-JR-14","11391-JR-15","11391-JR-16","11391-JR-2","11391-JR-3","11391-JR-4","11391-JR-5","11391-JR-6","11391-JR-7","11391-JR-8","11391-JR-9"
"Ccdc116",6.27330650041044,6.65788275030776,6.53334400296357,6.3451709558429,6.83859594320448,6.36268148053472,6.43678134190007,6.54907504880376,5.81991224102759,6.50834609392632,6.39544495525685,6.55043784539126,6.42093987187268,6.28426247126722,6.2128394056588,6.53334693724363,6.20144893072069,6.57555621160299,6.40004166844994,6.32783153267669,6.67850442925999,6.63160123567371,6.50335203800115,6.44935224888421,6.32134601513477,6.4989165309698,6.26385489859311,6.49014807324094,6.5359236364792,6.63245235407204,6.29256036343855,6.30543232429734,6.50946483270742,6.21262586851955,6.34953811426038,6.33861270985924,6.42977038195077,6.25481356527037,6.30916639830951,6.72865230310579,6.40436137679072,6.520397001787,6.32255695745191,6.4405246796999,6.44721994023426,6.35901577412556,6.34912860747091,6.61077648766156,6.40759108677069,6.35779320646194,6.24918917646692,6.46368758034792,6.46597551420915,6.42044092295965,6.42148670392056,6.54518878807747
"Ccdc138",6.99622141254644,7.33323255989863,6.77467480157974,6.96668707150651,7.13910600751138,7.27398391064844,6.99508524579369,7.20373240177723,6.90944431409751,7.1718512548886,6.89153881489202,6.97505189694894,6.93305497667315,7.06663137679665,7.15191394182974,6.99822914103153,7.14851524696557,7.01608651243298,7.19105665823433,7.03301625665822,7.21261088979441,7.31903156091666,7.02745509517619,7.03047191287929,7.11080536874616,6.92546179886839,6.85216819184924,6.87322226902334,7.27883443542317,6.98284270844618,7.16167496063445,7.04810346311356,7.15920151191901,7.09463100195651,7.10920110412358,7.02154846732923,7.18404258194521,7.04333432649111,6.9586870251215,7.06941408068526,6.9321104542983,7.24938126228155,7.15681672086599,7.51713426272697,7.01660110071873,7.10935762522425,7.08143230165406,7.08440948045288,6.90789251425386,6.87886566864314,7.06561208543375,7.14137767141915,6.77168168751112,7.03693818304094,7.07790530550523,7.02522629883157
"Ccdc28a",8.08864001385813,7.95441715797236,8.10175757575871,8.27992996410914,8.33216025029398,8.33554434281869,8.18946510218753,8.3838434856621,7.75660445940796,8.11346303979122,8.09376817623792,8.27850463236301,8.30689982859179,8.16404875118354,8.11114175957431,7.96576283565266,8.22597933253826,8.24354724012615,8.05238943044201,8.17907524955909,8.16190286003151,8.17629872795186,8.25061484368628,8.1873976029466,8.18274262026079,8.14262692037735,8.16884876018852,8.03846316921686,8.18913002313232,8.13545885536125,8.05988712858686,8.24760964421769,8.06459803630818,8.20632928910508,8.09628159765982,8.15730970761061,8.18167818819734,8.22516956696612,8.09609663510837,8.19622364859626,8.12548876913035,8.11818873081663,8.16368248453804,8.07487128416934,8.17217439816979,8.31598404122547,8.13376774753484,8.11919513437455,8.33365031839507,8.16677886622409,8.17589251333696,8.14830193738922,8.16298767364253,8.16911372252682,8.05644828926554,8.09211827071604
"Ccdc69",7.20081560398527,6.77602057157141,7.11898585324595,7.07075031435607,6.84422423816189,6.88910496148549,7.04142053934255,6.82860049903673,6.8818026131945,6.89862506463658,6.8259067532972,7.01497143565605,6.89461342420393,7.02511569350941,6.89071795822254,7.04653770063221,7.02207209384308,6.8216857381284,7.09995095840871,6.99133715798802,7.00409961398035,6.67394223916238,6.91537937930866,6.94371890923038,6.87087947108021,6.79368764573341,7.00224180655644,7.07117423968037,7.01493840652345,6.79415551986095,7.45653602747254,7.33210229487448,6.66246434842339,6.9821849075637,7.04750427432526,7.04471946417207,6.79742085807231,7.07543853860853,6.83248072040429,6.95378413708247,6.94525594978089,6.79338848664528,6.84074282779856,6.83689750667023,7.00318293024868,7.09263180070649,6.87844604945098,6.73603988282665,7.16879743392993,6.93211335725316,7.11010962022757,7.08937955549163,7.05638787707919,6.86954051157673,6.96746359096893,7.06046740935374
"Ccdc80",13.7958364707904,14.1044465135271,13.5471962645829,13.7048023696959,13.6766899664688,12.9920901084268,13.5244550775334,13.4759790405782,13.5147470961744,13.3128033911223,13.7719656958126,13.7298511697224,13.4659734831607,13.5015362431053,13.9643015747117,13.6462705865428,13.0212785574177,13.5792225919697,13.6187331776002,13.675313168231,13.8277409043077,12.7299128350784,13.593316183665,14.1227301373493,13.62196162033,13.7035975321355,13.8718526591911,13.6793350621027,13.5318071483676,13.558041000589,13.7396479343874,13.6597673418718,13.479967740284,13.6423634062158,13.5989188395287,13.5021873710433,13.5277973014686,13.61573209099,13.5356263370127,13.5508391525873,13.5726841912553,13.8193028790319,13.5185865956629,12.4913809588261,13.4393246050286,13.3816175703091,13.7776952611439,13.9339313393902,13.4830108909962,13.3794405439121,13.7665760232826,13.9812618355422,14.0700160455056,13.6032804715432,13.664890782565,13.6036540642772
"Ccdc84",8.81703480945241,8.79613537751522,8.79627089477264,8.80721065665724,8.74105085230508,9.07883352777213,8.88040910485986,8.92509171424741,8.60787398039708,8.95680120491646,8.89630251309496,8.8060949772487,8.7753643490437,8.91224739802488,8.72156718929338,8.68935517703614,8.8526474505852,8.80389322547134,8.87318883746101,8.72283576889739,8.9229164662323,9.05549063870193,8.83930468931805,8.96134655336367,8.90718990330411,8.70644513816076,8.87964233676472,8.80211411984998,8.75288310605573,8.83836567492184,8.73676971086505,8.87486177163104,8.88593495164469,8.84266026157555,8.70996290797862,8.78843759656955,8.79684181675719,8.86758080232792,8.70498279695246,8.77677493899075,8.96618435375648,8.87767364138148,8.9316181495201,8.95353209316068,8.61519704631357,8.87419627297778,8.74818406905982,8.82014943449038,8.89878487655227,8.79824477862423,8.96802565224232,8.68999042678542,8.8341334233856,8.65096088971428,8.8611207387593,8.75629022968354
"Ccr8",5.30226067818194,5.55491565684376,5.30226067818194,5.30226067818194,5.30226067818194,5.72387872124193,5.78784248066983,5.63980838706126,5.30226067818194,5.5881320175737,5.30216132700424,5.60732443732204,5.30216132700424,5.30216132700424,5.30216132700424,5.30216132700424,5.72832785144645,5.52233202265247,5.83073797668366,5.53384258126492,5.30216132700424,5.56903406354634,5.65601310633638,5.45600249292463,5.52390252715702,5.55737662947873,5.43059927385178,5.42865942085432,5.5409386643917,5.57862563875845,5.18880220062005,5.51869344937875,5.18880220062005,5.48848821206156,5.18880220062005,5.41448954819157,5.60477287542295,5.41061321376784,5.61453048252964,5.54498981035527,5.70923429951889,5.61413882551491,5.52046907747345,5.59378385502461,6.06228557709067,5.45842512952238,5.24259113870648,5.24259113870648,5.47840848859391,5.46732407040464,5.44787106551894,5.24259113870648,5.24259113870648,5.24259113870648,5.69073257772367,5.24259113870648
"Ccser1",7.56175023407047,7.89988036144888,7.74440123008337,7.70182197188206,7.83567172763432,7.75848184548219,7.74863027193578,7.83205954350004,7.93387470222942,7.79241365601265,8.08630522432504,8.07259420969509,7.34435553160039,7.73975967994637,7.52452521901867,7.74368401576997,7.57182098487119,7.89204228033792,7.9531011804519,7.92083629013294,7.71399091219322,7.84044225426108,7.61440023184006,7.92405220651044,7.75847337009381,7.84995658701194,7.22979835802446,8.04106001260835,7.65233749709095,7.9738754865137,7.94562220525709,7.91345103446977,7.72236489331028,7.67616308391895,7.75135875039201,7.77695570049881,8.06773232432833,7.54432015103871,7.44279532012576,8.08760340793482,7.91498749084269,7.96244981446502,7.71851258957167,7.04192237004868,7.64637016279526,7.38794162456742,7.82737845652138,7.7934313519382,7.73276420580346,7.80726112766005,7.63895240776201,8.05721476413683,8.2608691123943,7.79860850425148,7.8343394876865,8.05090210869554
"Cd177",6.69585627290564,6.03714852857399,6.53431834174169,6.53529474344789,6.45428773876744,6.80682045076101,6.61696623712989,6.53919441513536,6.42422560883242,6.79043954015242,6.3705231167979,6.55517926487938,6.40853253924667,6.49184809683835,6.23684858190871,6.56818872235274,6.22602304676791,6.79269241837363,6.40478308793806,6.4116749430576,6.93541642474705,7.55902256021711,6.6311536708712,6.23779100634436,6.33378909558971,6.64278884175372,6.25552326583046,6.62707451620902,6.64140173841399,6.25895819329692,6.46839810956864,6.73750677315572,6.52689088842371,5.78071034866092,6.48977993736616,6.44360861154309,6.50032676471564,6.40523656177431,6.46554636054193,6.79872991223573,6.86936017745265,6.8282526408412,6.33743446621962,6.42974524711086,7.015075160296,6.22308599615416,6.11278221863261,6.27642133161772,6.46955070027753,6.37228703597648,6.43929497529114,6.63311017302673,6.52777566647446,6.39880784346091,6.99072806099424,6.33248801692092
"Cd40lg",5.27752829282444,5.27752829282444,5.72669342001329,5.27752829282444,5.61175774250441,5.62218416072346,5.27752829282444,5.51648212312344,5.27752829282444,5.25072289888005,5.53619564118706,5.46670654665689,5.25072289888005,5.45853762640132,5.25072289888005,5.25072289888005,5.7267632572765,5.25072289888005,5.55703086512933,5.48240415314073,5.67175929645705,6.1507377566612,5.60125117404766,5.2701646512866,5.60526497782357,5.2701646512866,5.2701646512866,5.2701646512866,5.2701646512866,5.58877544585133,5.50070223240736,5.2701646512866,5.2701646512866,5.2701646512866,5.2701646512866,5.49585199885812,5.2701646512866,5.2701646512866,5.61818846687082,5.62635226102182,5.44681567991003,5.54104522070612,5.51527744028859,5.66699484842694,6.05709393990581,5.23739950152162,5.23739950152162,5.23739950152162,5.23739950152162,5.23739950152162,5.23739950152162,5.23739950152162,5.44848655351307,5.23739950152162,5.82847847910703,5.46729433350165
"Cd79a",5.76834610194366,5.46439663738852,5.57897420390222,5.71180479158199,5.91534226538001,5.69801344367646,5.8952924300437,5.79377079344297,5.56564844280021,5.67413481252737,5.89237659055403,5.75494745037445,5.76421397183019,5.53199335033242,5.88183726740899,5.90450753178516,5.53784213428889,5.70479087292137,5.63048658906044,5.55585987707184,5.68912836539118,6.66863041319974,5.57035240906236,5.6974401103076,5.83108168406716,5.7457280897757,5.58313048968591,5.57979362423645,5.82008614711371,5.61497459626541,5.62491686491499,5.6308285975118,5.71283181770098,5.6825277996869,5.73534713586134,5.16529717871578,5.79782773975567,5.54873408518846,5.656298335076,5.82752766998908,5.75233717619191,5.85861368564776,5.53123887752697,5.68579060057721,5.55641048414357,5.63954993554424,5.6564344060231,5.54840241602737,5.74214392294526,5.83511038082392,5.74412780445048,5.73090995615805,5.8049383125211,5.78230320077093,5.83513779470363,5.65937613067293
"Cdc26",10.0643269824837,10.0491135140705,9.90792192521207,9.86208410625513,10.1274136508235,10.0296137144898,10.0695668969506,10.115843870608,9.57890488980805,9.84334816608277,9.87657056562239,10.0186681107906,9.84033988905789,10.0636957600477,9.95918605810146,10.0508288319374,9.98024668999257,10.0561836002259,10.0181567724793,9.99147932019375,10.0410156364035,10.1719240959893,9.93319555058072,9.99643551428358,10.1173027846761,9.98388912219424,10.0201350624861,9.98748230005445,9.96017065175228,9.90830176631877,9.86433841890762,9.88647135042383,9.84800343462002,9.9285686883438,9.92331999115871,9.88199492965751,9.99438757523567,10.01783931039,10.0588050224109,10.1053234819971,10.0337192499401,9.99961860806859,10.0373882453442,9.86362199084313,9.87064818513951,9.79511198964829,9.95015457366003,9.97997997184259,9.9779780404229,9.98461258592662,9.94424488652678,10.0437679184816,10.0658553072738,10.0024768093652,10.0025837790454,10.1011970597181
"Cdkn2c",9.02345105658998,8.530730489989,9.12945682436917,8.94762098836481,8.76805656770495,8.60999590026567,8.96398806665494,8.87227989598077,9.11449536465805,9.00628265452858,8.85918099127164,8.9392938946251,8.58230165205313,8.95604419867462,8.98686195818284,9.05473380482844,9.00037360699689,8.6969814443944,8.82325181794492,8.80971895249844,8.89840856343746,8.53135448154022,8.60643616126221,8.94180732208037,8.64624338732546,8.54890255596203,9.22519241491517,8.69084021793486,8.76691151527083,8.7502018087535,9.26405180920879,9.13639701774954,9.38302848885842,9.24724014848277,8.87781213340247,8.82829141144738,8.59617007758601,9.15883640847876,8.75260146966648,8.85228427418246,9.00833310911496,8.5231442408128,8.82481254252215,8.24098941398622,8.78931337536848,8.61254993459135,8.3813354859438,8.51175581006659,9.30641957498541,9.13071732635365,9.14455223484229,9.11650980178606,9.5379897590488,9.11614708433262,9.04547656859677,8.86119845689666
"Cdo1",10.0297928514022,6.37311316699694,9.44593959593682,8.12409969523501,9.42213739751914,6.69095297756785,9.70407153265082,8.99734038281784,9.21391532086547,8.48727593019375,8.50327789854016,9.0146201772403,8.69377353538776,8.5191195760697,8.876661075311,8.39415742280259,8.76358663996538,8.19332694668654,8.78899131386831,8.95146001676882,8.81556669515517,7.21263623718465,5.93601137424137,8.38802145115638,7.04178132212151,6.07482509412093,10.2528774186825,8.6458221323547,8.69405070387385,8.2596269037652,11.3644675955497,10.3744164207947,9.59643524221978,10.361275831781,8.66137932169114,9.4498584068821,7.66202867701936,10.2040414888449,8.73582601597493,7.75416230605794,8.43654591985594,7.36620092692227,6.86688011220292,7.01713747955995,7.23666207677358,6.88050184507088,7.03485329123469,6.91676506695274,10.522238627579,10.7697175057664,11.0199096617732,8.98606224672486,10.9360242799248,9.02843774501214,10.3131949751159,9.33795787685008
"Cdv3",11.9665101475552,11.9636560020578,12.0776896644288,12.3472758182567,12.0441447124516,12.0817398467869,12.0524764379116,11.9572039267748,12.2724872361943,12.1380907205461,12.0252002569134,12.0571142425392,12.2099180779447,12.0485677668249,12.18349154115,12.0774689248304,11.9983391095557,12.13169678014,11.9935553884525,12.0108776004948,12.1432579804982,11.9881371204589,11.9997607732737,12.0701209905111,12.0862003050912,12.0822030876565,12.0472423110135,12.1504249364805,12.0656373723745,12.0663777946129,12.0394850848986,12.0438794205612,12.0053818153989,12.1379720152891,12.1402195492222,12.2388809157709,12.0273396219882,12.1069557631351,12.2282199635858,12.0867269426699,12.0391362593882,12.0941103531539,11.9212513691234,12.3058887670812,12.3419910019691,12.1854562464967,12.2251165833232,12.0645773561051,11.7993727021894,11.9392431012125,11.9708223892159,12.2012127113846,12.0472669896055,12.0993673205173,12.0009608289434,12.1209972068108
"Cebpa",12.3569373057807,11.7376809520261,12.3409469014663,12.7347863546116,12.2087859727376,11.6474333750496,12.0640206115999,11.8426107782272,12.50868828513,12.2842211825152,12.1302670031009,12.1587329070346,12.5994432805705,12.027462750586,12.2632263901094,11.8702494017287,12.6069471665139,12.0705961097778,12.0043331336458,11.9221477231552,11.9848936667674,12.1649991035304,12.141035606599,12.2685420705349,12.1302893125053,11.9570152968767,12.5977224267588,11.8949323252274,12.1027254272936,11.7687641645354,12.4859423983935,12.3077445509371,12.3915421574783,12.4719731517915,11.9765769039591,12.060853957995,11.9675888507746,12.4011377776082,11.997822550113,11.9567830999718,12.184674052221,11.5961153158209,12.3155916230035,12.3549189512106,12.5806316373774,12.3470918391922,11.9111246888152,11.9155525804274,12.4868794915044,12.3209613370623,12.1969389025223,11.8162004849163,12.2115422941075,12.1991973866974,12.1998417294118,11.9260986397168
"Cel",6.5475531017138,5.45380913161289,5.71383128661926,5.45380913161289,5.45380913161289,5.69780667918393,5.45380913161289,5.45380913161289,5.45380913161289,5.48392187436615,5.81346909038518,5.76271679002885,5.66299345116283,5.78841412619215,5.75368229470991,5.77294676706716,5.58343578608556,5.28154482079571,5.49834026879978,5.68197328971313,5.49262258361943,5.51524215692039,5.24598972774347,5.6233318189116,5.24598972774347,5.24598972774347,5.6638230387136,5.58481066775375,5.49529605390002,5.47151000917775,6.98503745972022,5.47951158756809,5.63430967979633,6.34272895208225,5.24598972774347,6.18767070887989,5.58601849001831,5.24598972774347,5.59401354332769,5.60217733747869,5.35037201483373,5.35811738354514,5.33234960312762,5.40566438067877,5.43791130310566,5.27030565517654,5.28227987768384,5.26827619612894,6.28789232384232,6.97197679158428,6.41231244382609,5.37839666684315,5.41943741113188,5.55452541417571,5.99234748077629,5.3792499107745
"Celf6",5.65452951825181,5.63563686540878,5.56636558122437,5.69919616890414,5.90273364270217,5.68540482099861,5.54329758183124,5.7310431942159,5.19913303604886,5.83355808323514,5.58618612114234,5.30071337883533,5.68216200920245,5.80758268423176,5.30071337883533,5.30071337883533,5.901252361435,5.68132562894554,5.51750882683939,5.7625988036674,5.81547255757615,5.89017942868033,5.62262898061037,5.5587427501539,5.29154245784932,5.55251730620647,5.70937576881945,5.53139967808358,5.78831784243024,5.61015325241405,5.29154245784932,5.62143370660801,5.7664255159596,5.71460739312099,5.29154245784932,5.68165351711906,5.70751313265222,5.51335347099711,5.71727073975891,5.99862989640795,5.66216576371204,5.54807219096371,5.63680250709034,5.84976283519529,5.46623907166371,5.54937852306438,5.69863814429093,5.67087275198221,5.6519725104654,5.46915940347737,5.53449227364235,5.47371607020966,5.66548130084219,5.83493357726275,5.63291573506782,5.64178029144474
"Cers3",5.77775717311917,6.15150498367205,6.14412466224686,6.03116509306889,5.99734872395177,6.05570795237892,5.56531727568459,7.14676526203866,5.22115272990221,5.91964465291295,6.1067585981911,5.89127215345903,5.90423245045184,6.05339823351692,6.30207984827436,5.90410529116595,6.01721581720955,5.97460663932495,5.96419736857863,5.89339015020858,6.19022393812363,6.28096603392465,5.9785588183756,5.82398028976701,6.40191999672434,6.09378481003623,5.7803175132649,5.89638727226744,5.71462066606641,5.91212624698989,5.82210388849397,5.76608026346018,6.17782983769894,6.24913935345117,5.87300781092686,5.99636446480166,6.41663293826674,5.98562338829811,5.91078751517404,6.11155036592288,5.94278735264588,5.98982649021173,6.18784163323174,6.25527460284514,6.23136757617807,6.37352269760119,6.30131519341767,6.0118016416353,5.86919852704148,5.99810516395321,5.90075089323204,5.81173943153814,6.00134701371056,5.71512526009843,5.79915499650583,5.77234171471023
